t,step,max_row_abs,max_col_abs
145,16,0.000000000000e+00,0.000000000000e+00
145,19,0.000000000000e+00,0.000000000000e+00
146,3,0.000000000000e+00,0.000000000000e+00
146,12,0.000000000000e+00,0.000000000000e+00
146,16,0.000000000000e+00,0.000000000000e+00
146,19,0.000000000000e+00,0.000000000000e+00
147,3,0.000000000000e+00,0.000000000000e+00
147,12,0.000000000000e+00,0.000000000000e+00
147,16,0.000000000000e+00,0.000000000000e+00
147,19,0.000000000000e+00,0.000000000000e+00
148,3,0.000000000000e+00,0.000000000000e+00
148,12,0.000000000000e+00,0.000000000000e+00
148,16,0.000000000000e+00,0.000000000000e+00
148,19,0.000000000000e+00,0.000000000000e+00
149,3,0.000000000000e+00,0.000000000000e+00
149,12,0.000000000000e+00,0.000000000000e+00
149,16,0.000000000000e+00,0.000000000000e+00
149,19,0.000000000000e+00,0.000000000000e+00
150,3,0.000000000000e+00,0.000000000000e+00
150,12,0.000000000000e+00,0.000000000000e+00
150,16,0.000000000000e+00,0.000000000000e+00
150,19,0.000000000000e+00,0.000000000000e+00
151,3,0.000000000000e+00,0.000000000000e+00
151,12,0.000000000000e+00,0.000000000000e+00
151,16,0.000000000000e+00,0.000000000000e+00
151,19,0.000000000000e+00,0.000000000000e+00
152,3,0.000000000000e+00,0.000000000000e+00
152,12,0.000000000000e+00,0.000000000000e+00
152,16,0.000000000000e+00,0.000000000000e+00
152,19,0.000000000000e+00,0.000000000000e+00
153,3,0.000000000000e+00,0.000000000000e+00
153,12,0.000000000000e+00,0.000000000000e+00
153,16,0.000000000000e+00,0.000000000000e+00
153,19,0.000000000000e+00,0.000000000000e+00
154,3,0.000000000000e+00,0.000000000000e+00
154,12,0.000000000000e+00,0.000000000000e+00
154,16,0.000000000000e+00,0.000000000000e+00
154,19,0.000000000000e+00,0.000000000000e+00
155,3,0.000000000000e+00,0.000000000000e+00
155,12,0.000000000000e+00,0.000000000000e+00
155,16,0.000000000000e+00,0.000000000000e+00
155,19,0.000000000000e+00,0.000000000000e+00
156,3,0.000000000000e+00,0.000000000000e+00
156,12,0.000000000000e+00,0.000000000000e+00
156,16,0.000000000000e+00,0.000000000000e+00
156,19,0.000000000000e+00,0.000000000000e+00
157,3,0.000000000000e+00,0.000000000000e+00
157,12,0.000000000000e+00,0.000000000000e+00
157,16,0.000000000000e+00,0.000000000000e+00
157,19,0.000000000000e+00,0.000000000000e+00
158,3,0.000000000000e+00,0.000000000000e+00
158,12,0.000000000000e+00,0.000000000000e+00
158,16,0.000000000000e+00,0.000000000000e+00
158,19,0.000000000000e+00,0.000000000000e+00
159,3,0.000000000000e+00,0.000000000000e+00
159,12,0.000000000000e+00,0.000000000000e+00
159,16,0.000000000000e+00,0.000000000000e+00
159,19,0.000000000000e+00,0.000000000000e+00
160,3,0.000000000000e+00,0.000000000000e+00
160,12,0.000000000000e+00,0.000000000000e+00
160,16,0.000000000000e+00,0.000000000000e+00
160,19,0.000000000000e+00,0.000000000000e+00
161,3,0.000000000000e+00,0.000000000000e+00
161,12,0.000000000000e+00,0.000000000000e+00
161,16,0.000000000000e+00,0.000000000000e+00
161,19,0.000000000000e+00,0.000000000000e+00
162,3,0.000000000000e+00,0.000000000000e+00
162,12,0.000000000000e+00,0.000000000000e+00
162,16,0.000000000000e+00,0.000000000000e+00
162,19,0.000000000000e+00,0.000000000000e+00
163,3,0.000000000000e+00,0.000000000000e+00
163,12,0.000000000000e+00,0.000000000000e+00
163,16,0.000000000000e+00,0.000000000000e+00
163,19,0.000000000000e+00,0.000000000000e+00
164,3,0.000000000000e+00,0.000000000000e+00
164,12,0.000000000000e+00,0.000000000000e+00
164,16,0.000000000000e+00,0.000000000000e+00
164,19,0.000000000000e+00,0.000000000000e+00
165,3,0.000000000000e+00,0.000000000000e+00
165,12,0.000000000000e+00,0.000000000000e+00
165,16,0.000000000000e+00,0.000000000000e+00
165,19,0.000000000000e+00,0.000000000000e+00
166,3,0.000000000000e+00,0.000000000000e+00
166,12,0.000000000000e+00,0.000000000000e+00
166,16,0.000000000000e+00,0.000000000000e+00
166,19,0.000000000000e+00,0.000000000000e+00
167,3,0.000000000000e+00,0.000000000000e+00
167,12,0.000000000000e+00,0.000000000000e+00
167,16,0.000000000000e+00,0.000000000000e+00
167,19,0.000000000000e+00,0.000000000000e+00
168,3,0.000000000000e+00,0.000000000000e+00
168,12,0.000000000000e+00,0.000000000000e+00
168,16,0.000000000000e+00,0.000000000000e+00
168,19,0.000000000000e+00,0.000000000000e+00
169,3,0.000000000000e+00,0.000000000000e+00
169,12,0.000000000000e+00,0.000000000000e+00
169,16,0.000000000000e+00,0.000000000000e+00
169,19,0.000000000000e+00,0.000000000000e+00
170,3,0.000000000000e+00,0.000000000000e+00
170,12,0.000000000000e+00,0.000000000000e+00
170,16,0.000000000000e+00,0.000000000000e+00
170,19,0.000000000000e+00,0.000000000000e+00
171,3,0.000000000000e+00,0.000000000000e+00
171,12,0.000000000000e+00,0.000000000000e+00
171,16,0.000000000000e+00,0.000000000000e+00
171,19,0.000000000000e+00,0.000000000000e+00
172,3,0.000000000000e+00,0.000000000000e+00
172,12,0.000000000000e+00,0.000000000000e+00
172,16,0.000000000000e+00,0.000000000000e+00
172,19,0.000000000000e+00,0.000000000000e+00
173,3,0.000000000000e+00,0.000000000000e+00
173,12,0.000000000000e+00,0.000000000000e+00
173,16,0.000000000000e+00,0.000000000000e+00
173,19,0.000000000000e+00,0.000000000000e+00
174,3,0.000000000000e+00,0.000000000000e+00
174,12,0.000000000000e+00,0.000000000000e+00
174,16,0.000000000000e+00,0.000000000000e+00
174,19,0.000000000000e+00,0.000000000000e+00
175,3,0.000000000000e+00,0.000000000000e+00
175,12,0.000000000000e+00,0.000000000000e+00
175,16,0.000000000000e+00,0.000000000000e+00
175,19,0.000000000000e+00,0.000000000000e+00
176,3,0.000000000000e+00,0.000000000000e+00
176,12,0.000000000000e+00,0.000000000000e+00
176,16,0.000000000000e+00,0.000000000000e+00
176,19,0.000000000000e+00,0.000000000000e+00
177,3,0.000000000000e+00,0.000000000000e+00
177,12,0.000000000000e+00,0.000000000000e+00
177,16,0.000000000000e+00,0.000000000000e+00
177,19,0.000000000000e+00,0.000000000000e+00
178,3,0.000000000000e+00,0.000000000000e+00
178,12,0.000000000000e+00,0.000000000000e+00
178,16,0.000000000000e+00,0.000000000000e+00
178,19,0.000000000000e+00,0.000000000000e+00
179,3,0.000000000000e+00,0.000000000000e+00
179,12,0.000000000000e+00,0.000000000000e+00
179,16,0.000000000000e+00,0.000000000000e+00
179,19,0.000000000000e+00,0.000000000000e+00
180,3,0.000000000000e+00,0.000000000000e+00
180,12,0.000000000000e+00,0.000000000000e+00
180,16,0.000000000000e+00,0.000000000000e+00
180,19,0.000000000000e+00,0.000000000000e+00
181,3,0.000000000000e+00,0.000000000000e+00
181,12,0.000000000000e+00,0.000000000000e+00
181,16,0.000000000000e+00,0.000000000000e+00
181,19,0.000000000000e+00,0.000000000000e+00
182,3,0.000000000000e+00,0.000000000000e+00
182,12,0.000000000000e+00,0.000000000000e+00
182,16,0.000000000000e+00,0.000000000000e+00
182,19,0.000000000000e+00,0.000000000000e+00
183,3,0.000000000000e+00,0.000000000000e+00
183,12,0.000000000000e+00,0.000000000000e+00
183,16,0.000000000000e+00,0.000000000000e+00
183,19,0.000000000000e+00,0.000000000000e+00
184,3,0.000000000000e+00,0.000000000000e+00
184,12,0.000000000000e+00,0.000000000000e+00
184,16,0.000000000000e+00,0.000000000000e+00
184,19,0.000000000000e+00,0.000000000000e+00
185,3,0.000000000000e+00,0.000000000000e+00
185,12,0.000000000000e+00,0.000000000000e+00
185,16,0.000000000000e+00,0.000000000000e+00
185,19,0.000000000000e+00,0.000000000000e+00
186,3,0.000000000000e+00,0.000000000000e+00
186,12,0.000000000000e+00,0.000000000000e+00
186,16,0.000000000000e+00,0.000000000000e+00
186,19,0.000000000000e+00,0.000000000000e+00
187,3,0.000000000000e+00,0.000000000000e+00
187,12,0.000000000000e+00,0.000000000000e+00
187,16,0.000000000000e+00,0.000000000000e+00
187,19,0.000000000000e+00,0.000000000000e+00
188,3,0.000000000000e+00,0.000000000000e+00
188,12,0.000000000000e+00,0.000000000000e+00
188,16,0.000000000000e+00,0.000000000000e+00
188,19,0.000000000000e+00,0.000000000000e+00
189,3,0.000000000000e+00,0.000000000000e+00
189,12,0.000000000000e+00,0.000000000000e+00
189,16,0.000000000000e+00,0.000000000000e+00
189,19,0.000000000000e+00,0.000000000000e+00
190,3,0.000000000000e+00,0.000000000000e+00
190,12,0.000000000000e+00,0.000000000000e+00
190,16,0.000000000000e+00,0.000000000000e+00
190,19,0.000000000000e+00,0.000000000000e+00
191,3,0.000000000000e+00,0.000000000000e+00
191,12,0.000000000000e+00,0.000000000000e+00
191,16,0.000000000000e+00,0.000000000000e+00
191,19,0.000000000000e+00,0.000000000000e+00
192,3,0.000000000000e+00,0.000000000000e+00
192,12,0.000000000000e+00,0.000000000000e+00
192,16,0.000000000000e+00,0.000000000000e+00
192,19,0.000000000000e+00,0.000000000000e+00
193,3,0.000000000000e+00,0.000000000000e+00
193,12,0.000000000000e+00,0.000000000000e+00
193,16,0.000000000000e+00,0.000000000000e+00
193,19,0.000000000000e+00,0.000000000000e+00
194,3,0.000000000000e+00,0.000000000000e+00
194,12,0.000000000000e+00,0.000000000000e+00
194,16,0.000000000000e+00,0.000000000000e+00
194,19,0.000000000000e+00,0.000000000000e+00
195,3,0.000000000000e+00,0.000000000000e+00
195,12,0.000000000000e+00,0.000000000000e+00
195,16,0.000000000000e+00,0.000000000000e+00
195,19,0.000000000000e+00,0.000000000000e+00
196,3,0.000000000000e+00,0.000000000000e+00
196,12,0.000000000000e+00,0.000000000000e+00
196,16,0.000000000000e+00,0.000000000000e+00
196,19,0.000000000000e+00,0.000000000000e+00
197,3,0.000000000000e+00,0.000000000000e+00
197,12,0.000000000000e+00,0.000000000000e+00
197,16,0.000000000000e+00,0.000000000000e+00
197,19,0.000000000000e+00,0.000000000000e+00
198,3,0.000000000000e+00,0.000000000000e+00
198,12,0.000000000000e+00,0.000000000000e+00
198,16,0.000000000000e+00,0.000000000000e+00
198,19,0.000000000000e+00,0.000000000000e+00
199,3,0.000000000000e+00,0.000000000000e+00
199,12,0.000000000000e+00,0.000000000000e+00
199,16,0.000000000000e+00,0.000000000000e+00
199,19,0.000000000000e+00,0.000000000000e+00
200,3,0.000000000000e+00,0.000000000000e+00
200,12,0.000000000000e+00,0.000000000000e+00
200,16,0.000000000000e+00,0.000000000000e+00
200,19,0.000000000000e+00,0.000000000000e+00
201,3,0.000000000000e+00,0.000000000000e+00
201,12,0.000000000000e+00,0.000000000000e+00
201,16,0.000000000000e+00,0.000000000000e+00
201,19,0.000000000000e+00,0.000000000000e+00
202,3,0.000000000000e+00,0.000000000000e+00
202,12,0.000000000000e+00,0.000000000000e+00
202,16,0.000000000000e+00,0.000000000000e+00
202,19,0.000000000000e+00,0.000000000000e+00
203,3,0.000000000000e+00,0.000000000000e+00
203,12,0.000000000000e+00,0.000000000000e+00
203,16,0.000000000000e+00,0.000000000000e+00
203,19,0.000000000000e+00,0.000000000000e+00
204,3,0.000000000000e+00,0.000000000000e+00
204,12,0.000000000000e+00,0.000000000000e+00
204,16,0.000000000000e+00,0.000000000000e+00
204,19,0.000000000000e+00,0.000000000000e+00
205,3,0.000000000000e+00,0.000000000000e+00
205,12,0.000000000000e+00,0.000000000000e+00
205,16,0.000000000000e+00,0.000000000000e+00
205,19,0.000000000000e+00,0.000000000000e+00
206,3,0.000000000000e+00,0.000000000000e+00
206,12,0.000000000000e+00,0.000000000000e+00
206,16,0.000000000000e+00,0.000000000000e+00
206,19,0.000000000000e+00,0.000000000000e+00
207,3,0.000000000000e+00,0.000000000000e+00
207,12,0.000000000000e+00,0.000000000000e+00
207,16,0.000000000000e+00,0.000000000000e+00
207,19,0.000000000000e+00,0.000000000000e+00
208,3,0.000000000000e+00,0.000000000000e+00
208,12,0.000000000000e+00,0.000000000000e+00
208,16,0.000000000000e+00,0.000000000000e+00
208,19,0.000000000000e+00,0.000000000000e+00
209,3,0.000000000000e+00,0.000000000000e+00
209,12,0.000000000000e+00,0.000000000000e+00
209,16,0.000000000000e+00,0.000000000000e+00
209,19,0.000000000000e+00,0.000000000000e+00
210,3,0.000000000000e+00,0.000000000000e+00
210,12,0.000000000000e+00,0.000000000000e+00
210,16,0.000000000000e+00,0.000000000000e+00
210,19,0.000000000000e+00,0.000000000000e+00
211,3,0.000000000000e+00,0.000000000000e+00
211,12,0.000000000000e+00,0.000000000000e+00
211,16,0.000000000000e+00,0.000000000000e+00
211,19,0.000000000000e+00,0.000000000000e+00
212,3,0.000000000000e+00,0.000000000000e+00
212,12,0.000000000000e+00,0.000000000000e+00
212,16,0.000000000000e+00,0.000000000000e+00
212,19,0.000000000000e+00,0.000000000000e+00
213,3,0.000000000000e+00,0.000000000000e+00
213,12,0.000000000000e+00,0.000000000000e+00
213,16,0.000000000000e+00,0.000000000000e+00
213,19,0.000000000000e+00,0.000000000000e+00
214,3,0.000000000000e+00,0.000000000000e+00
214,12,0.000000000000e+00,0.000000000000e+00
214,16,0.000000000000e+00,0.000000000000e+00
214,19,0.000000000000e+00,0.000000000000e+00
215,3,0.000000000000e+00,0.000000000000e+00
215,12,0.000000000000e+00,0.000000000000e+00
215,16,0.000000000000e+00,0.000000000000e+00
215,19,0.000000000000e+00,0.000000000000e+00
216,3,0.000000000000e+00,0.000000000000e+00
216,12,0.000000000000e+00,0.000000000000e+00
216,16,0.000000000000e+00,0.000000000000e+00
216,19,0.000000000000e+00,0.000000000000e+00
217,3,0.000000000000e+00,0.000000000000e+00
217,12,0.000000000000e+00,0.000000000000e+00
217,16,0.000000000000e+00,0.000000000000e+00
217,19,0.000000000000e+00,0.000000000000e+00
218,3,0.000000000000e+00,0.000000000000e+00
218,12,0.000000000000e+00,0.000000000000e+00
218,16,0.000000000000e+00,0.000000000000e+00
218,19,0.000000000000e+00,0.000000000000e+00
219,3,0.000000000000e+00,0.000000000000e+00
219,12,0.000000000000e+00,0.000000000000e+00
219,16,0.000000000000e+00,0.000000000000e+00
219,19,0.000000000000e+00,0.000000000000e+00
220,3,0.000000000000e+00,0.000000000000e+00
220,12,0.000000000000e+00,0.000000000000e+00
220,16,0.000000000000e+00,0.000000000000e+00
220,19,0.000000000000e+00,0.000000000000e+00
221,3,0.000000000000e+00,0.000000000000e+00
221,12,0.000000000000e+00,0.000000000000e+00
221,16,0.000000000000e+00,0.000000000000e+00
221,19,0.000000000000e+00,0.000000000000e+00
222,3,0.000000000000e+00,0.000000000000e+00
222,12,0.000000000000e+00,0.000000000000e+00
222,16,0.000000000000e+00,0.000000000000e+00
222,19,0.000000000000e+00,0.000000000000e+00
223,3,0.000000000000e+00,0.000000000000e+00
223,12,0.000000000000e+00,0.000000000000e+00
223,16,0.000000000000e+00,0.000000000000e+00
223,19,0.000000000000e+00,0.000000000000e+00
224,3,0.000000000000e+00,0.000000000000e+00
224,12,0.000000000000e+00,0.000000000000e+00
224,16,0.000000000000e+00,0.000000000000e+00
224,19,0.000000000000e+00,0.000000000000e+00
225,3,0.000000000000e+00,0.000000000000e+00
225,12,0.000000000000e+00,0.000000000000e+00
225,16,0.000000000000e+00,0.000000000000e+00
225,19,0.000000000000e+00,0.000000000000e+00
226,3,0.000000000000e+00,0.000000000000e+00
226,12,0.000000000000e+00,0.000000000000e+00
226,16,0.000000000000e+00,0.000000000000e+00
226,19,0.000000000000e+00,0.000000000000e+00
227,3,0.000000000000e+00,0.000000000000e+00
227,12,0.000000000000e+00,0.000000000000e+00
227,16,0.000000000000e+00,0.000000000000e+00
227,19,0.000000000000e+00,0.000000000000e+00
228,3,0.000000000000e+00,0.000000000000e+00
228,12,0.000000000000e+00,0.000000000000e+00
228,16,0.000000000000e+00,0.000000000000e+00
228,19,0.000000000000e+00,0.000000000000e+00
229,3,0.000000000000e+00,0.000000000000e+00
229,12,0.000000000000e+00,0.000000000000e+00
229,16,0.000000000000e+00,0.000000000000e+00
229,19,0.000000000000e+00,0.000000000000e+00
230,3,0.000000000000e+00,0.000000000000e+00
230,12,0.000000000000e+00,0.000000000000e+00
230,16,0.000000000000e+00,0.000000000000e+00
230,19,0.000000000000e+00,0.000000000000e+00
231,3,0.000000000000e+00,0.000000000000e+00
231,12,0.000000000000e+00,0.000000000000e+00
231,16,0.000000000000e+00,0.000000000000e+00
231,19,0.000000000000e+00,0.000000000000e+00
232,3,0.000000000000e+00,0.000000000000e+00
232,12,0.000000000000e+00,0.000000000000e+00
232,16,0.000000000000e+00,0.000000000000e+00
232,19,0.000000000000e+00,0.000000000000e+00
233,3,0.000000000000e+00,0.000000000000e+00
233,12,0.000000000000e+00,0.000000000000e+00
233,16,0.000000000000e+00,0.000000000000e+00
233,19,0.000000000000e+00,0.000000000000e+00
234,3,0.000000000000e+00,0.000000000000e+00
234,12,0.000000000000e+00,0.000000000000e+00
234,16,0.000000000000e+00,0.000000000000e+00
234,19,0.000000000000e+00,0.000000000000e+00
235,3,0.000000000000e+00,0.000000000000e+00
235,12,0.000000000000e+00,0.000000000000e+00
235,16,0.000000000000e+00,0.000000000000e+00
235,19,0.000000000000e+00,0.000000000000e+00
236,3,0.000000000000e+00,0.000000000000e+00
236,12,0.000000000000e+00,0.000000000000e+00
236,16,0.000000000000e+00,0.000000000000e+00
236,19,0.000000000000e+00,0.000000000000e+00
237,3,0.000000000000e+00,0.000000000000e+00
237,12,0.000000000000e+00,0.000000000000e+00
237,16,0.000000000000e+00,0.000000000000e+00
237,19,0.000000000000e+00,0.000000000000e+00
238,3,0.000000000000e+00,0.000000000000e+00
238,12,0.000000000000e+00,0.000000000000e+00
238,16,0.000000000000e+00,0.000000000000e+00
238,19,0.000000000000e+00,0.000000000000e+00
239,3,0.000000000000e+00,0.000000000000e+00
239,12,0.000000000000e+00,0.000000000000e+00
239,16,0.000000000000e+00,0.000000000000e+00
239,19,0.000000000000e+00,0.000000000000e+00
240,3,0.000000000000e+00,0.000000000000e+00
240,12,0.000000000000e+00,0.000000000000e+00
240,16,0.000000000000e+00,0.000000000000e+00
240,19,0.000000000000e+00,0.000000000000e+00
241,3,0.000000000000e+00,0.000000000000e+00
241,12,0.000000000000e+00,0.000000000000e+00
241,16,0.000000000000e+00,0.000000000000e+00
241,19,0.000000000000e+00,0.000000000000e+00
242,3,0.000000000000e+00,0.000000000000e+00
242,12,0.000000000000e+00,0.000000000000e+00
242,16,0.000000000000e+00,0.000000000000e+00
242,19,0.000000000000e+00,0.000000000000e+00
243,3,0.000000000000e+00,0.000000000000e+00
243,12,0.000000000000e+00,0.000000000000e+00
243,16,0.000000000000e+00,0.000000000000e+00
243,19,0.000000000000e+00,0.000000000000e+00
244,3,0.000000000000e+00,0.000000000000e+00
244,12,0.000000000000e+00,0.000000000000e+00
244,16,0.000000000000e+00,0.000000000000e+00
244,19,0.000000000000e+00,0.000000000000e+00
245,3,0.000000000000e+00,0.000000000000e+00
245,12,0.000000000000e+00,0.000000000000e+00
245,16,0.000000000000e+00,0.000000000000e+00
245,19,0.000000000000e+00,0.000000000000e+00
246,3,0.000000000000e+00,0.000000000000e+00
246,12,0.000000000000e+00,0.000000000000e+00
246,16,0.000000000000e+00,0.000000000000e+00
246,19,0.000000000000e+00,0.000000000000e+00
247,3,0.000000000000e+00,0.000000000000e+00
247,12,0.000000000000e+00,0.000000000000e+00
247,16,0.000000000000e+00,0.000000000000e+00
247,19,0.000000000000e+00,0.000000000000e+00
248,3,0.000000000000e+00,0.000000000000e+00
248,12,0.000000000000e+00,0.000000000000e+00
248,16,0.000000000000e+00,0.000000000000e+00
248,19,0.000000000000e+00,0.000000000000e+00
249,3,0.000000000000e+00,0.000000000000e+00
249,12,0.000000000000e+00,0.000000000000e+00
249,16,0.000000000000e+00,0.000000000000e+00
249,19,0.000000000000e+00,0.000000000000e+00
250,3,0.000000000000e+00,0.000000000000e+00
250,12,0.000000000000e+00,0.000000000000e+00
250,16,0.000000000000e+00,0.000000000000e+00
250,19,0.000000000000e+00,0.000000000000e+00
251,3,0.000000000000e+00,0.000000000000e+00
251,12,0.000000000000e+00,0.000000000000e+00
251,16,0.000000000000e+00,0.000000000000e+00
251,19,0.000000000000e+00,0.000000000000e+00
252,3,0.000000000000e+00,0.000000000000e+00
252,12,0.000000000000e+00,0.000000000000e+00
252,16,0.000000000000e+00,0.000000000000e+00
252,19,0.000000000000e+00,0.000000000000e+00
253,3,0.000000000000e+00,0.000000000000e+00
253,12,0.000000000000e+00,0.000000000000e+00
253,16,0.000000000000e+00,0.000000000000e+00
253,19,0.000000000000e+00,0.000000000000e+00
254,3,0.000000000000e+00,0.000000000000e+00
254,12,0.000000000000e+00,0.000000000000e+00
254,16,0.000000000000e+00,0.000000000000e+00
254,19,0.000000000000e+00,0.000000000000e+00
255,3,0.000000000000e+00,0.000000000000e+00
255,12,0.000000000000e+00,0.000000000000e+00
255,16,0.000000000000e+00,0.000000000000e+00
255,19,0.000000000000e+00,0.000000000000e+00
256,3,0.000000000000e+00,0.000000000000e+00
256,12,0.000000000000e+00,0.000000000000e+00
256,16,0.000000000000e+00,0.000000000000e+00
256,19,0.000000000000e+00,0.000000000000e+00
257,3,0.000000000000e+00,0.000000000000e+00
257,12,0.000000000000e+00,0.000000000000e+00
257,16,0.000000000000e+00,0.000000000000e+00
257,19,0.000000000000e+00,0.000000000000e+00
258,3,0.000000000000e+00,0.000000000000e+00
258,12,0.000000000000e+00,0.000000000000e+00
258,16,0.000000000000e+00,0.000000000000e+00
258,19,0.000000000000e+00,0.000000000000e+00
259,3,0.000000000000e+00,0.000000000000e+00
259,12,0.000000000000e+00,0.000000000000e+00
259,16,0.000000000000e+00,0.000000000000e+00
259,19,0.000000000000e+00,0.000000000000e+00
260,3,0.000000000000e+00,0.000000000000e+00
260,12,0.000000000000e+00,0.000000000000e+00
260,16,0.000000000000e+00,0.000000000000e+00
260,19,0.000000000000e+00,0.000000000000e+00
261,3,0.000000000000e+00,0.000000000000e+00
261,12,0.000000000000e+00,0.000000000000e+00
261,16,0.000000000000e+00,0.000000000000e+00
261,19,0.000000000000e+00,0.000000000000e+00
262,3,0.000000000000e+00,0.000000000000e+00
262,12,0.000000000000e+00,0.000000000000e+00
262,16,0.000000000000e+00,0.000000000000e+00
262,19,0.000000000000e+00,0.000000000000e+00
263,3,0.000000000000e+00,0.000000000000e+00
263,12,0.000000000000e+00,0.000000000000e+00
263,16,0.000000000000e+00,0.000000000000e+00
263,19,0.000000000000e+00,0.000000000000e+00
264,3,0.000000000000e+00,0.000000000000e+00
264,12,0.000000000000e+00,0.000000000000e+00
264,16,0.000000000000e+00,0.000000000000e+00
264,19,0.000000000000e+00,0.000000000000e+00
265,3,0.000000000000e+00,0.000000000000e+00
265,12,0.000000000000e+00,0.000000000000e+00
265,16,0.000000000000e+00,0.000000000000e+00
265,19,0.000000000000e+00,0.000000000000e+00
266,3,0.000000000000e+00,0.000000000000e+00
266,12,0.000000000000e+00,0.000000000000e+00
266,16,0.000000000000e+00,0.000000000000e+00
266,19,0.000000000000e+00,0.000000000000e+00
267,3,0.000000000000e+00,0.000000000000e+00
267,12,0.000000000000e+00,0.000000000000e+00
267,16,0.000000000000e+00,0.000000000000e+00
267,19,0.000000000000e+00,0.000000000000e+00
268,3,0.000000000000e+00,0.000000000000e+00
268,12,0.000000000000e+00,0.000000000000e+00
268,16,0.000000000000e+00,0.000000000000e+00
268,19,0.000000000000e+00,0.000000000000e+00
269,3,0.000000000000e+00,0.000000000000e+00
269,12,0.000000000000e+00,0.000000000000e+00
269,16,0.000000000000e+00,0.000000000000e+00
269,19,0.000000000000e+00,0.000000000000e+00
270,3,0.000000000000e+00,0.000000000000e+00
270,12,0.000000000000e+00,0.000000000000e+00
270,16,0.000000000000e+00,0.000000000000e+00
270,19,0.000000000000e+00,0.000000000000e+00
271,3,0.000000000000e+00,0.000000000000e+00
271,12,0.000000000000e+00,0.000000000000e+00
271,16,0.000000000000e+00,0.000000000000e+00
271,19,0.000000000000e+00,0.000000000000e+00
272,3,0.000000000000e+00,0.000000000000e+00
272,12,0.000000000000e+00,0.000000000000e+00
272,16,0.000000000000e+00,0.000000000000e+00
272,19,0.000000000000e+00,0.000000000000e+00
273,3,0.000000000000e+00,0.000000000000e+00
273,12,0.000000000000e+00,0.000000000000e+00
273,16,0.000000000000e+00,0.000000000000e+00
273,19,0.000000000000e+00,0.000000000000e+00
274,3,0.000000000000e+00,0.000000000000e+00
274,12,0.000000000000e+00,0.000000000000e+00
274,16,0.000000000000e+00,0.000000000000e+00
274,19,0.000000000000e+00,0.000000000000e+00
275,3,0.000000000000e+00,0.000000000000e+00
275,12,0.000000000000e+00,0.000000000000e+00
275,16,0.000000000000e+00,0.000000000000e+00
275,19,0.000000000000e+00,0.000000000000e+00
276,3,0.000000000000e+00,0.000000000000e+00
276,12,0.000000000000e+00,0.000000000000e+00
276,16,0.000000000000e+00,0.000000000000e+00
276,19,0.000000000000e+00,0.000000000000e+00
277,3,0.000000000000e+00,0.000000000000e+00
277,12,0.000000000000e+00,0.000000000000e+00
277,16,0.000000000000e+00,0.000000000000e+00
277,19,0.000000000000e+00,0.000000000000e+00
278,3,0.000000000000e+00,0.000000000000e+00
278,12,0.000000000000e+00,0.000000000000e+00
278,16,0.000000000000e+00,0.000000000000e+00
278,19,0.000000000000e+00,0.000000000000e+00
279,3,0.000000000000e+00,0.000000000000e+00
279,12,0.000000000000e+00,0.000000000000e+00
279,16,0.000000000000e+00,0.000000000000e+00
279,19,0.000000000000e+00,0.000000000000e+00
280,3,0.000000000000e+00,0.000000000000e+00
280,12,0.000000000000e+00,0.000000000000e+00
280,16,0.000000000000e+00,0.000000000000e+00
280,19,0.000000000000e+00,0.000000000000e+00
281,3,0.000000000000e+00,0.000000000000e+00
281,12,0.000000000000e+00,0.000000000000e+00
281,16,0.000000000000e+00,0.000000000000e+00
281,19,0.000000000000e+00,0.000000000000e+00
282,3,0.000000000000e+00,0.000000000000e+00
282,12,0.000000000000e+00,0.000000000000e+00
282,16,0.000000000000e+00,0.000000000000e+00
282,19,0.000000000000e+00,0.000000000000e+00
283,3,0.000000000000e+00,0.000000000000e+00
283,12,0.000000000000e+00,0.000000000000e+00
283,16,0.000000000000e+00,0.000000000000e+00
283,19,0.000000000000e+00,0.000000000000e+00
284,3,0.000000000000e+00,0.000000000000e+00
284,12,0.000000000000e+00,0.000000000000e+00
284,16,0.000000000000e+00,0.000000000000e+00
284,19,0.000000000000e+00,0.000000000000e+00
285,3,0.000000000000e+00,0.000000000000e+00
285,12,0.000000000000e+00,0.000000000000e+00
285,16,0.000000000000e+00,0.000000000000e+00
285,19,0.000000000000e+00,0.000000000000e+00
286,3,0.000000000000e+00,0.000000000000e+00
286,12,0.000000000000e+00,0.000000000000e+00
286,16,0.000000000000e+00,0.000000000000e+00
286,19,0.000000000000e+00,0.000000000000e+00
287,3,0.000000000000e+00,0.000000000000e+00
287,12,0.000000000000e+00,0.000000000000e+00
287,16,0.000000000000e+00,0.000000000000e+00
287,19,0.000000000000e+00,0.000000000000e+00
288,3,0.000000000000e+00,0.000000000000e+00
288,12,0.000000000000e+00,0.000000000000e+00
288,16,0.000000000000e+00,0.000000000000e+00
288,19,0.000000000000e+00,0.000000000000e+00
289,3,0.000000000000e+00,0.000000000000e+00
289,12,0.000000000000e+00,0.000000000000e+00
289,16,0.000000000000e+00,0.000000000000e+00
289,19,0.000000000000e+00,0.000000000000e+00
290,3,0.000000000000e+00,0.000000000000e+00
290,12,0.000000000000e+00,0.000000000000e+00
290,16,0.000000000000e+00,0.000000000000e+00
290,19,0.000000000000e+00,0.000000000000e+00
