t,GDP,CONS,INV,INFL,UNEMP
1,99.98994168200129,60.00730734262253,19.99956620894887,0.020530183323972398,0.06731138896600711
2,99.96135521961709,60.00716768892433,19.998849756434563,0.02041295663206897,0.0680254232071904
3,99.96767637217083,60.00501959238104,19.997363852126135,0.019155999604960148,0.06815715996141691
4,100.00203151067076,60.00498420025259,19.995456450820676,0.018789999306313317,0.06940424054259788
5,100.00589139810009,59.997471974897195,19.995474534007748,0.019147284065084706,0.07073351102114092
6,99.96588042461525,59.994995544724354,19.99628403426874,0.020887686506358274,0.07272957627669308
7,99.9438674674129,60.00080432851444,19.995585612351253,0.020554353541330193,0.0717022774252235
8,99.95004166208402,60.010971688911994,19.994017803534188,0.021207858776239544,0.0714978556056952
9,99.96631055048822,60.01607512114773,19.993845785053505,0.021669969558361948,0.07359701971114127
10,99.94398367930735,60.023887495612165,19.99438594900891,0.022993178229008517,0.06909865273910609
11,99.94326818957364,60.0209845577375,19.993328577775888,0.020833992277784062,0.06825378370510136
12,99.93778901418015,60.01415267915293,19.99185932421888,0.021396771240703674,0.0675852389303609
13,99.95822607103707,60.02704018081459,19.991868176325248,0.021149692800218143,0.06405224102794874
14,99.9175306449843,60.02538451886613,19.990675866843578,0.021558808435068303,0.06567483664841926
15,99.91241382398904,60.027333117186856,19.98922918908557,0.02164864414931781,0.061919450360350084
16,99.918676769588,60.03327349169717,19.98568859758667,0.020423440552280032,0.06263423479975033
17,99.92471406139641,60.03483106478441,19.983831466367537,0.021616137198827413,0.06293847263961848
18,99.9276113710578,60.0394469942885,19.984805900415704,0.021981700196252785,0.06235004103225797
19,99.92108212007615,60.02825697868513,19.986105835392575,0.02337164832834405,0.05926208291112587
20,99.92822775731798,60.027285216898655,19.984720495282193,0.022561374400859844,0.05534878635504027
21,99.94184380225552,60.025872042670684,19.98542286097521,0.023626912804260655,0.05592767354199388
22,99.92047947245815,60.032851467249856,19.985262226456474,0.023437172239416635,0.053931512681241744
23,99.91973008846547,60.02945292992578,19.983805555836536,0.02246490755488956,0.05583317259376072
24,99.93992984418823,60.024172026806994,19.982519552901568,0.02237835785230816,0.05340392548569505
25,99.92360530249391,60.02763801011123,19.985389736233824,0.02263968339826269,0.05320420816098891
26,99.92811641425193,60.02860288358926,19.98460776985128,0.022730171107554972,0.052776656025198446
27,99.93836125677612,60.02914402726453,19.9863488964424,0.023179229318090015,0.053093203864886335
28,99.92936493718119,60.03926724625574,19.989181812671475,0.024223049613719738,0.054713087340255775
29,99.904516395581,60.03990006007221,19.993987420798984,0.023324692023483005,0.052580240978078154
