t,GDP,CONS,INV,INFL,UNEMP
1,99.97897551292952,59.99782807543478,20.001298601471483,0.01854876918521271,0.06709820570736375
2,100.00044658649287,60.00490881269499,20.004088294935745,0.018186409457841432,0.06865822396091763
3,100.0111592163175,60.00633575503636,20.00538661806482,0.018306732292407674,0.07191103685588049
4,100.02527458340872,60.003440609459226,20.006697505113124,0.01906127882650143,0.06793305141112108
5,100.03191753231974,60.003351737595544,20.006703856489334,0.017749506812412098,0.06508583761584254
6,100.05814838714952,60.01192350588778,20.009173959123828,0.01682990884218621,0.06283759038691113
7,100.05346002732081,60.01520589281858,20.010699621586586,0.017189282924500785,0.06327823508682916
8,100.05331067026988,60.01228421325688,20.012024369143987,0.015657878491990098,0.0663501592692141
9,100.0437741990012,60.000567352589385,20.012710672645454,0.015783225507374207,0.06809468647871725
10,100.06097453663551,59.99897441280553,20.01420952544417,0.015009837266490213,0.06827688431558938
11,100.03225350985838,59.99484315209525,20.013951448182503,0.013820608017982603,0.07021807189766517
12,100.08436939669241,59.9930682968857,20.01317375782257,0.012003941967700863,0.07007155509246239
13,100.0779327771541,59.993273564841644,20.011127614083193,0.011336055186392992,0.06910472830787304
14,100.10833508209143,59.986929025429625,20.01186563933141,0.011518550444821703,0.06801383092490881
15,100.08976845313148,59.991182827760746,20.011290132883246,0.01264951701058406,0.07125912701239696
16,100.06213059252,59.99212713018173,20.010511331371173,0.01095744784400521,0.06865851125744472
17,100.07392646783012,60.001797200443676,20.010973149475006,0.012111993747738622,0.06949351399981835
18,100.09888911741731,59.996473605910445,20.009013140549314,0.012562038574761236,0.06633287278606266
19,100.0694615033555,59.993683842144534,20.010210998197646,0.011981937776974096,0.06630212420921412
20,100.05540332838133,60.00492909270558,20.009544607321914,0.01183277003422898,0.06570882235128667
21,100.0899135986288,60.01268536252989,20.010744131793196,0.011133512696568829,0.06690976848749638
22,100.1330056935918,60.01525155086768,20.008415945201584,0.01169774816728658,0.06675029007101783
23,100.13800027491489,60.019336301615425,20.006789015597988,0.01256199972921556,0.06755919170173484
24,100.16915642603018,60.01247896856744,20.006410190227626,0.013524251485692711,0.06829642078606815
25,100.15906350901875,60.015688923046596,20.00699326695149,0.013144762184095906,0.0684712808111502
26,100.19872450928196,60.01953224677751,20.007622606414046,0.014195775391422086,0.0657811265167625
27,100.19234155308071,60.02235554936898,20.008361746787784,0.013572483900809167,0.0656301960834774
28,100.17366838277427,60.01675489365233,20.009537585760118,0.013607610655551055,0.06321484598292726
29,100.1777146080252,60.017886387536265,20.010173303394545,0.012948969963872108,0.061271235303748686
30,100.15392684053134,60.022767228375685,20.013838930206784,0.01234411005206819,0.0634177538327965
31,100.15467404929588,60.02105988531475,20.01507995814273,0.012428094652272705,0.06751801565123343
32,100.14977542348238,60.027935508857915,20.015488165956963,0.010933085266448114,0.06756759948121581
33,100.14519411868302,60.023048632765516,20.012150325907992,0.011994944704928009,0.06943400369257888
34,100.14259569439545,60.02799537868561,20.01380591907874,0.011394609147119329,0.0744766083747655
35,100.11036640888771,60.022267411741026,20.013903807200077,0.011193777357221085,0.07304115425989187
36,100.09133528964982,60.030343291072406,20.011331066315666,0.010448845246038525,0.07226615741908839
37,100.10094158850424,60.03898569293466,20.01105084631721,0.009607024470870315,0.07178063963899166
38,100.09917430215579,60.038093985513974,20.013841828299707,0.009482935778535857,0.07200579780020493
39,100.09540199393197,60.03619789669482,20.016378912799148,0.00851230633233481,0.06950547734479336
40,100.11014191303067,60.04656339172609,20.01638269979767,0.010546910058200399,0.0705492370572321
41,100.10093207110575,60.04962428011839,20.018103669161334,0.011157388854891743,0.06985226436116412
42,100.07660366350939,60.05581020706086,20.017445488209436,0.011492381716639993,0.07023075181387778
43,100.0331563708016,60.0523233591695,20.019969690968065,0.010886423192428628,0.0704621506025821
44,100.03596784470878,60.04678484229655,20.0188160810439,0.01001124663728171,0.07195834997393664
45,100.01661493829626,60.043500326441475,20.021479964398207,0.009569778612123367,0.06864015149520887
46,100.0292394341667,60.051357348394035,20.022380702478475,0.009773403174332698,0.07054308599647428
47,99.98932468498603,60.047244398326335,20.021309487867775,0.010582839156828923,0.0702993512448976
48,99.97605626031306,60.04877816251302,20.024799578120312,0.011131973599112492,0.073669255441717
49,99.99547321127994,60.04787430425671,20.025415187473573,0.011897640013915946,0.07224326554420832
50,100.01416118061269,60.03923935683706,20.026372427323135,0.010876116683528607,0.07245465545034772
51,100.06337232602964,60.04280754010804,20.027156243671488,0.010597129574255279,0.07415061716639518
52,100.05708162172982,60.040922772350704,20.025749237682597,0.012068901835894775,0.07344040160817493
53,100.06098004520341,60.052727227260526,20.026958301849323,0.012059897375591676,0.07238921629651597
54,100.06845271475814,60.05698908417266,20.0252771014808,0.011058421658859804,0.07232526624533073
55,100.07684713101281,60.0603161663008,20.024915763927837,0.011953151667501782,0.07295096437396452
56,100.06894394133087,60.05951680630393,20.024994756319586,0.010318250458110247,0.07320996725616778
57,100.08800316279694,60.06089923367869,20.022894573275163,0.009923359223363357,0.07645260624261069
58,100.13470758089758,60.05642564185376,20.024470737079387,0.009794611925025733,0.07756165624126905
59,100.13417189791956,60.05951084208643,20.022647101579313,0.008020555452836179,0.07748592751605327
60,100.13998600929905,60.06159657040855,20.021803330390423,0.006909505960863674,0.07830217358325464
61,100.10767388252589,60.06813804666348,20.02126257031534,0.006100030706150045,0.07544309100536423
62,100.11896653490263,60.061143254178624,20.02250390266663,0.0067521470054317054,0.0736017392308071
63,100.10541557143831,60.0626937987907,20.024075036851105,0.005683938320032738,0.06899661878221926
64,100.08532199852822,60.06469141465218,20.023676678999713,0.00636681736711041,0.06965517990941517
65,100.10259263484792,60.06358585895959,20.023306181492575,0.005624249368538815,0.0698570203668903
66,100.07605877251439,60.05614366131365,20.02245422104112,0.0070195462015288194,0.06942817154046842
67,100.05513197089869,60.05832751014848,20.023509561341363,0.007533306216326635,0.06869870803705723
68,100.06738650823864,60.06703877629209,20.023755718346827,0.008966532835916353,0.06920287392698007
69,100.0652970706247,60.06541486648576,20.023546504208493,0.007122253847490466,0.07016915974019675
70,100.06912950594479,60.06970184215298,20.02321947613403,0.007805070761516099,0.06933103028292488
71,100.07991262033796,60.067389602220494,20.020203552012937,0.0065186440381812755,0.06686251009497271
72,100.07400299631985,60.07208870319521,20.01793521877863,0.006021653892910504,0.0665272224085877
73,100.06438810239175,60.07325059711219,20.01825924068535,0.0054127260804702525,0.06766888832441191
74,100.04128807810575,60.080764805566744,20.017834825390633,0.004817504134154355,0.06435769169386715
75,100.05198312882594,60.09801088746955,20.01654649880299,0.0052413323933799445,0.062193901046633075
76,100.05076603419579,60.09385316406092,20.01760099388945,0.006445805294559383,0.06146080910291187
77,100.08387950928748,60.095951094962075,20.017986480704373,0.0039493943449671505,0.05913101086632428
78,100.08147436786956,60.104452776618345,20.019722221937148,0.004013043849633836,0.05842290941479684
79,100.0712559570925,60.104732781146176,20.019967185776192,0.0036983282748008677,0.06044035560872634
80,100.04141132353,60.10598682510303,20.020188431364407,0.0037022895131703856,0.060330703186320535
81,100.05028357700748,60.097694743060416,20.019743708147917,0.0031366291341754795,0.059813402165874954
82,100.031955681657,60.087441658639584,20.019630225112397,0.003124368891264373,0.057014722537011425
83,100.02263797213504,60.087289670309616,20.019376263305773,0.002777755022983509,0.054444173318316205
84,100.02120553372883,60.08838131615671,20.02071293040852,0.0024391760000268695,0.05589397361089806
85,100.03194370145522,60.09039920986708,20.022332546155372,0.0020248895883297133,0.05509291471046821
86,100.02128633446877,60.08258020649076,20.023135033069227,0.001629248223291592,0.05600872167257449
87,100.00750271248093,60.07006813985655,20.021859578512554,0.0012486381690535971,0.05724609535182191
88,100.0102567954522,60.0729996928849,20.02420823471358,0.002069955178667264,0.05461574955577719
89,100.01465280358846,60.082882088613,20.024991293332832,0.0013649933380813434,0.05516418964990806
90,100.0298562902614,60.07556869512122,20.02788575475645,0.0018102610291903093,0.055203550690311215
91,100.02903645818752,60.06862638888067,20.028025668041913,0.0017328790550392682,0.05440912562024173
92,100.0067184045421,60.072112141242236,20.027262824038154,0.001397530287224032,0.053975102305261986
93,99.98761006498343,60.072205863618414,20.02597618411812,0.001659509404642464,0.056996448139356407
94,99.96200749155133,60.07708968759672,20.0246484187118,0.0021291568722149948,0.05466858559505878
95,99.95850901638563,60.06806488993468,20.02404579984516,0.0017614108359974266,0.05354184217409667
96,99.94613457400048,60.060246243593014,20.026526009665535,0.0025813278303552546,0.052299148349654156
97,99.93338475970985,60.05940212871143,20.026815968382905,0.0022932959368374695,0.0545572459099418
98,99.9242719631889,60.06845159544786,20.025882536625762,0.002071530840221132,0.05369514184721976
99,99.94571384776067,60.08288820702663,20.027457069270625,0.003907878943480833,0.054986571924729194
100,99.95387222183446,60.09747626753109,20.027016806360937,0.004474257756969774,0.05223052366105969
101,99.93055878153962,60.09593790731289,20.027333316000277,0.005978740409225564,0.05343276731634061
102,99.95471811477927,60.10109984010127,20.027459303578897,0.00440741091953285,0.05331310534805751
103,99.92666628716829,60.107324369108994,20.02542709650662,0.0027722751568615292,0.0517340506912561
104,99.95874597704693,60.10827506383246,20.027489103617032,0.002780678101881168,0.05225269796429655
105,99.93139760172322,60.11423582544033,20.02760323498417,0.0037358789618973333,0.05323735267571489
106,99.9420467355632,60.11952561227625,20.028926663573472,0.004056822648071675,0.05378401832452618
107,99.95400120390323,60.122377063363395,20.030136301740324,0.004841840626940443,0.054699362190067706
108,99.95629149805055,60.129189139039134,20.028845199013237,0.0037479149357815753,0.05706414987619062
109,99.95636632671345,60.131650662036634,20.030084089525214,0.004139171519615358,0.05410964764870308
110,99.93404200039278,60.131324599405204,20.02912073042924,0.002942389907342206,0.05724584905046552
111,99.92182551795653,60.128011078780155,20.029985160045946,0.0029890060980875244,0.058560645333273334
112,99.92687402168008,60.13029926073271,20.030413218843094,0.0033553438499865336,0.05860709043087364
113,99.93514383998986,60.12524538624976,20.030912587388606,0.003514076304389337,0.05731273855765487
114,99.89110824636168,60.11515712711334,20.02949288487043,0.0033349296324824964,0.0589329202368719
115,99.89796499502302,60.12464050128544,20.030224960051186,0.0034264812608840495,0.05508999421697251
116,99.93157750695684,60.13874111157171,20.028158314380256,0.00426813966740081,0.05363858353048479
117,99.92428780470487,60.1396366844961,20.031156986785827,0.005615558927350144,0.05508420697746205
118,99.93683559869578,60.13579081529819,20.030415437711483,0.005336991765892714,0.057844364307368064
119,99.93397024737244,60.13047483793455,20.032510939040385,0.006435657018200622,0.0545849351194706
120,99.93097758785078,60.130080271412346,20.035155680105255,0.005985280895365017,0.05870494046835188
121,99.9112599396449,60.132103746888745,20.033040287588854,0.005246350197468775,0.05816168895244792
122,99.9302836103942,60.141009931215265,20.033243999738833,0.004097685471485241,0.05849958262434632
123,99.90100007656713,60.14128989817957,20.031620830822252,0.003521855521358124,0.05438655893910549
124,99.88078337403478,60.14940945883648,20.028676760084153,0.004363985651423682,0.053245595778421584
125,99.88338395451456,60.14491286088211,20.027620165797853,0.0026554414042140526,0.05684126696810033
126,99.89866620406909,60.153699361153095,20.025555548478494,0.0006825707689042213,0.05304668584691242
127,99.88423338639058,60.15394238939064,20.025362298664696,-5.299541180240675e-05,0.054186450469485704
128,99.8555323378573,60.15664263018636,20.024975045771622,0.0015944748759642827,0.05362094757813975
129,99.8086858668327,60.16867335000432,20.02675512954818,0.001293116376848607,0.050595044482274976
130,99.80401427587105,60.17132472489568,20.026696283369677,0.0003777027432042648,0.045180597831402984
131,99.81517999206916,60.176710252682376,20.024300797992996,0.0005906767347393333,0.04578623752787658
132,99.81805047773655,60.17387925270438,20.02279368751168,-0.0005552118636765243,0.04352694321054587
133,99.8088863726171,60.180933258829455,20.02300183549803,-0.0010600160797180013,0.039123995795803966
