t,GDP,CONS,INV,INFL,UNEMP
1,99.98954951654491,59.998922197425,19.99770153834699,0.02043325354814745,0.07234869884558327
2,100.014309639121,59.99292068223527,19.99769512393421,0.019928978031994705,0.07123981061025839
3,100.01947889407164,59.98727974731068,19.995598850506905,0.019025969807774115,0.06896053065711054
4,100.03487830593168,59.98692285576176,19.99695144013657,0.019319138922550112,0.06772269262860986
5,100.01105564125851,59.983539019614014,19.99837176841037,0.01977292825265628,0.06703202206966606
6,100.02254704887864,59.98240488241084,19.996404060906485,0.021394729748376383,0.06747914303418658
7,100.00388539231389,59.97134540934005,19.99791444350133,0.021394244490156103,0.06845425881576536
8,100.03789206588164,59.98670405592055,19.99795606981478,0.022434568099858495,0.06856376991808405
9,100.01000970538838,59.99463817579195,19.998401090949116,0.022282336091623747,0.06880671312796616
10,100.00146785609572,60.00648095408307,20.00312379992829,0.023497243046329892,0.06813284413390701
11,99.97275129246756,60.01158131122025,20.00199870867762,0.023227188849813205,0.06957418327458989
12,99.9670170494072,60.0119998134494,20.001597257325646,0.02240981024335986,0.07095291500895463
13,99.96544176103804,60.020696824895715,20.00142697659906,0.02276410949260923,0.07113170344143915
14,99.93848723369744,60.02739523068298,20.00205677406292,0.02442718381113204,0.07426815467616621
15,99.9249829104815,60.03122472605019,20.002167029894345,0.025561995911944815,0.07373312736561588
16,99.93260427609658,60.0304465864314,20.00255949867631,0.025576377317656055,0.07343413699295688
17,99.94438642848476,60.02884457669241,20.002357784547257,0.02439005757113957,0.07250760370943814
18,99.96577812005606,60.02525920717136,20.00245558119282,0.023408992564191138,0.0730925023115321
19,99.99134365781269,60.02989445027622,20.002734880021393,0.02426689409984034,0.072912653580225
20,100.01014802255524,60.027051422314855,20.001770175936112,0.026956580082894196,0.07289691640761177
21,100.02924047845666,60.02677107371815,20.002618742592947,0.02490162185274642,0.07095091429065498
22,100.02618537055432,60.03515763696083,20.003504840744895,0.023596941022891095,0.0706258139083308
23,100.03730075796135,60.02954461920167,20.004529638580237,0.02599805004516162,0.07238073346918529
24,100.03794727630314,60.02609309049707,20.00517442998174,0.025608465834077117,0.07729694655753018
25,100.03068248388637,60.02826713468774,20.004623281085813,0.024031874853853014,0.07567289611173972
26,100.03065895976069,60.0324780275649,20.007149322752117,0.021982994116990513,0.07357972636504001
27,100.04680284505226,60.02741278497984,20.00513676572613,0.022058832741361327,0.07324769767890746
28,100.03761402334563,60.022163288097346,20.005253537013004,0.021662079332966173,0.07248353640026266
29,100.04628232944195,60.01974220475036,20.00555594366176,0.021979865607885018,0.07358499130130254
30,100.07607727108837,60.019043727037065,20.00636025925916,0.02076562425903476,0.07403900603474942
31,100.04926464446034,60.02104779694156,20.004654913808018,0.019497703817271193,0.0723763886210492
32,100.05337604182864,60.00976924302859,20.004914004959485,0.01987529681701872,0.07201968059981943
33,100.03071398459122,60.01665267664187,20.003512328730157,0.019725513278013144,0.06702633438524755
34,99.99110619182643,60.01289002770799,20.00353226443533,0.020383996018814826,0.06815515101463614
35,100.00844534220344,60.020355415612734,20.003689460124214,0.019003620160008283,0.06779415099757953
36,100.00222986748867,60.01652391789733,20.003047146760185,0.019928433603789472,0.06602869523921955
37,99.99816547971545,60.01224422239729,20.003882220047863,0.01956342898201796,0.06573217571124194
38,99.99156289733624,60.020281246805915,20.00262411357455,0.019065294875562723,0.06354374896115209
39,99.98717779747706,60.013464356606804,20.005386371521315,0.018273932562321092,0.0648180198291596
40,99.97708363631503,60.014985366097335,20.00620764491151,0.019240702566614004,0.06298631545726449
41,99.92578001332167,60.03151434017562,20.006591845607595,0.0193316396635828,0.061778004087433405
42,99.92530103988206,60.02511249658244,20.00480355136115,0.020463965814994465,0.063469135072214
43,99.91214257493816,60.0246063309943,20.004193877941447,0.01935872072805836,0.06577192769023568
44,99.90388939698886,60.0346722216477,20.00344868147568,0.01913716158701891,0.06323608030702074
45,99.88219390306139,60.03946145609916,20.000847544558255,0.019208097093759438,0.06499947820309214
46,99.87542399824055,60.04313556813625,19.999800986920278,0.01877396696914666,0.06776703813819009
47,99.86445362957828,60.04169614764071,20.000604418457755,0.01798716222487689,0.06953336830299653
48,99.87841769620599,60.05365899707566,20.000035802223426,0.018223997756454398,0.06937422029236585
49,99.90157824818112,60.053405610753764,19.999137787980924,0.018178989704476813,0.06589280397819973
50,99.93507242033351,60.060074537544985,19.994144996640518,0.017416430949148923,0.068334488575982
51,99.96804160592335,60.06794083854451,19.995209391595985,0.01622455861624974,0.06670103875291104
52,99.97644986140354,60.076016321374894,19.996580616383657,0.01593050120377169,0.06629488142894177
53,99.98338463774937,60.07162578809313,19.994462221940243,0.016214485824783634,0.06666198065142878
54,99.97479844241235,60.0695757108251,19.992658252229567,0.017661713114470817,0.06443543594881929
55,99.98940296417746,60.074479469094506,19.992873535134795,0.018190338396294116,0.0648220953646725
56,99.9807192589709,60.07608632557264,19.993015797116197,0.01939891684426573,0.06252152999643851
57,99.98942575193682,60.07407480610012,19.99387901486053,0.018808491713215095,0.06189332504201683
58,99.95677664231853,60.073801406632406,19.993001782505676,0.019207909524605632,0.0603733117908426
59,99.9374797365876,60.076013029439075,19.99630738766352,0.019192943920255945,0.05876328360779708
60,99.96213511554146,60.07824511888033,19.99403675857271,0.018723133500744813,0.05802000398710443
61,99.94653338579288,60.07768288902616,19.99386369756319,0.020530885369526762,0.05686182297576082
62,99.92347348622147,60.08068618205127,19.991758688718587,0.01988832074316814,0.059350974384212024
63,99.95006271202091,60.08662435566797,19.993856038610776,0.019410828907427128,0.06064177880841545
64,99.96928721559003,60.085562963615615,19.99262192262818,0.0205465855261097,0.060755413473947695
65,100.00435532605033,60.086111775223344,19.99374751516916,0.020393717386989554,0.05978801102957881
66,99.95782843268785,60.08510990425044,19.993313865928094,0.01970246709499277,0.05861777746651297
67,99.98552948384815,60.085534408569046,19.992518326888923,0.018470131532752027,0.057890414484967144
68,99.99343571554819,60.09309851968477,19.994034006501906,0.018469242810625838,0.05573149788491232
69,99.98082189221056,60.09926810926813,19.993805542489362,0.018712640344049385,0.05545032126016086
70,99.98798432258373,60.09832360749127,19.99493788429747,0.018739631685837747,0.055626837972936626
71,99.98853267619455,60.09807035673737,19.998045698978764,0.019587316593618415,0.052986131527065716
72,99.9770030537041,60.10427004894155,19.997156371175603,0.01924045556331088,0.055490101796222345
73,99.98997271073544,60.09918960469432,19.997087316031617,0.01868952732305203,0.05622780009948365
74,99.9681177607864,60.1014479465496,19.99533679943609,0.018964567538613038,0.057008925302566044
75,99.96582878513416,60.106775449888346,19.996611609862896,0.018980734416136364,0.058110894174912
76,99.95258194012676,60.107697486213844,19.998502541863235,0.017592988383564354,0.056544444280413574
77,99.98169608270466,60.11125211724282,19.99748328410901,0.017437508268345746,0.05897176230405926
78,99.97898142280087,60.12066794423683,19.996661049634223,0.015357934930373804,0.06103917026991803
79,99.9716767092726,60.12521383814979,19.995314588849123,0.014905562429858726,0.06279922932968986
80,99.97343492170826,60.13627773080929,19.992944853752228,0.01402297320090164,0.06347418338131972
81,99.94699320278316,60.13305377086864,19.992327009190273,0.012946789930045794,0.0649663111390047
82,100.00334853494752,60.12642905302185,19.992489528755836,0.01228369468290236,0.06410714578425679
83,99.98319704105064,60.12936809709394,19.993434270738206,0.012313267051924748,0.061961224546384204
84,99.94703876996695,60.12757179366968,19.993582968438535,0.011932040695988955,0.0626934197329889
85,99.94844017817638,60.12189884155474,19.99465098091196,0.012543430756535827,0.062238368353887324
86,99.93720759781824,60.112343112213566,19.993713299935937,0.012730813883118806,0.06072553112296426
87,99.94970007431759,60.11652754846519,19.99450158366799,0.012338256243370208,0.06372231910732473
88,99.91980470256043,60.116860507179624,19.99345890062407,0.012930360674043274,0.06860544384856108
89,99.93534623803541,60.11957723095683,19.993024448914355,0.012277991475622706,0.06942095106429612
90,99.93833875735734,60.123553202822,19.992251514424876,0.011964512102639668,0.06969672930101767
91,99.92064814320878,60.13199564473843,19.990953319420314,0.013376801500819482,0.06891562336991618
92,99.92669050712121,60.13494734209001,19.993152207104583,0.012944562453519845,0.06861587164932945
93,99.92472349746492,60.135738653911176,19.993009535835842,0.013527277974225725,0.06546934821586495
94,99.91320506676152,60.13983424054155,19.992785131203892,0.015804999431305766,0.0670675140766444
95,99.92884679162552,60.13769862819544,19.9951664411249,0.015998956509213652,0.06493860998073377
96,99.91321053428803,60.1364108718374,19.99486788021559,0.016050078466220464,0.06747311963852838
97,99.94253574061034,60.13602233791325,19.995935451544845,0.017465071769144094,0.06730184783356304
98,99.93355352068606,60.138800252786346,19.99597801381362,0.01702981115217759,0.06846071668794745
99,99.90439592225388,60.15127168559706,19.993826014719883,0.016128497436830657,0.06603465137938647
