t,GDP,CONS,INV,INFL,UNEMP
1,100.0114131202716,60.008295648851984,20.000382166012844,0.01828063376515032,0.06989032684660115
2,100.013594186207,60.00476713268098,19.99776155943384,0.018027607091813225,0.0657084137615682
3,100.01023423000524,60.00467045850378,20.001663052052027,0.018942229209498684,0.06716074912102973
4,100.02028470182834,60.003269737917435,20.001209995177565,0.018206963939913882,0.06845711945717413
5,100.04825666236128,60.00137203199762,20.00106950308227,0.018752117450761878,0.07102820434888459
6,100.07884408648889,60.01458329822909,20.002231308320056,0.01935027563697185,0.07321743497504862
7,100.06457098166307,60.0196434987914,20.002461045873005,0.020092827926308305,0.07279711860702612
8,100.06623193229777,60.01609685118521,20.004426167262753,0.020627352190654567,0.07387347259931544
9,100.05083049484459,60.01626610189663,20.006460722690335,0.022051535571734178,0.07536723550832414
10,100.04243870635653,60.021594824382746,20.008176503222778,0.02134430920983982,0.07488610775705333
11,100.05386513430369,60.02905803243311,20.008429517654417,0.01962968217235644,0.07401021752436353
12,100.0728380738934,60.02792946666284,20.007779509361917,0.018787125545212734,0.07279009743253984
13,100.06750658565754,60.03039215317089,20.005530796107774,0.017199593939400338,0.06942166296597746
14,100.07442085105316,60.030290196339195,20.00418141422236,0.018187130042696495,0.07133151417027361
15,100.09005160996756,60.03157288082394,20.001513292373165,0.018890674557445725,0.07255056598898106
16,100.08217854877554,60.02557937197425,20.00303084131854,0.01872974570884503,0.0758587131498588
17,100.06191738608877,60.024072817127326,20.002765528698976,0.018378307163694818,0.07504294606828542
18,100.05661577052815,60.02024226647224,19.998225963755175,0.01829615331258868,0.07550839196823293
19,100.06328940361962,60.01452027017201,19.999455871525207,0.02023851744655555,0.07784724678312842
20,100.04032811390816,60.012448039918965,19.99844731410131,0.02087102649829596,0.07757874029436752
21,100.04126471306412,60.021002319308124,19.999974771224736,0.02063350149173712,0.08002906488034504
22,100.02032205544025,60.02800970492157,19.998251151935715,0.02223870227533422,0.08072040171110768
23,100.01369663208013,60.02692039525981,19.997065571595932,0.02172340201430161,0.08110197101920495
24,100.00663307380593,60.031414645107226,19.99707545225623,0.020865264427031818,0.08140164933233818
25,99.99186587919021,60.027070548646364,19.994322791783354,0.021091635691230314,0.07720460004898731
