t,GDP,CONS,INV,INFL,UNEMP
1,99.98853109484871,60.00011526520838,19.999820408568425,0.019423889393862144,0.07252097672064285
2,100.00536596926838,60.00320311859222,20.000860473118966,0.018123154340659274,0.07403338142440309
3,99.99270730525284,60.00195361358401,20.00282731349139,0.016637864854438383,0.07047199305253535
4,99.97159668472017,60.012692859295825,20.002779606043877,0.017234841147177174,0.06911996026773196
5,99.93633192113104,60.014609440480285,20.004215347720073,0.016826746000061912,0.07013718101292993
6,99.9199388992473,60.01854305576612,20.00550168213977,0.01581617747857343,0.06873582704436945
7,99.9144956839852,60.00779906267696,20.00586663173873,0.015265881564392614,0.06789345921946895
8,99.90841130317574,59.99652979975857,20.004388381176707,0.014014406764545979,0.06945928327753258
9,99.90563134140491,59.99096713567401,20.005045683934004,0.012905643379911099,0.0686480027302345
10,99.8965140644495,59.981786227633016,20.002206116107217,0.012267151344336551,0.06827556657015621
11,99.91032683952206,59.97516401944165,20.001421004950167,0.012131860461488972,0.06735143840185179
12,99.8957898158058,59.981103245176016,20.00203203561555,0.013382925020683261,0.06888530561969752
13,99.91473065153625,59.9833114720297,19.999246615657956,0.013923348741147333,0.07025551635550711
14,99.91633878342607,59.98283592972419,19.99806648670549,0.013035025705378778,0.07231622749645802
15,99.90146766968002,59.97035518277223,19.997786386821307,0.012196910622971242,0.07002975058487271
16,99.9103455765271,59.95505187196813,19.998148036117527,0.011624944980190897,0.06806361884189965
17,99.89576976444177,59.95357116932232,20.001309145147477,0.011593459407881127,0.06789118908335842
18,99.9152557038141,59.95487825824862,20.001787197835863,0.010606172445829697,0.06562555778694723
19,99.91344588232019,59.95171355198631,20.001471138772217,0.009385182246270909,0.06801128263229976
20,99.91867463411408,59.94674868146224,20.000915936219073,0.00967181845945658,0.06774131621547182
21,99.90603116349844,59.939441521091275,20.00149920906447,0.01020762023730036,0.06852892038657091
22,99.931916343655,59.933810966217436,20.002812833611753,0.009300463252093145,0.06843842360477652
23,99.92429741260477,59.92284020135442,20.003548868404256,0.009969623654676728,0.06520712048496684
24,99.94115879680434,59.93373028305985,20.00167447877815,0.009975434243145663,0.06618783745294926
25,99.95262487915684,59.94836259523352,20.003014265665197,0.010982418963608163,0.0660362878191079
26,99.94187573785597,59.942721190340805,20.00410167336653,0.011219191796343633,0.06852578991843411
27,99.99822222148794,59.94910505893613,20.00542188382304,0.01020078684867194,0.06710559164936138
28,99.99109945317915,59.94054868248815,20.00673865753689,0.010057077224000796,0.06812589489032862
29,99.99216614725054,59.94412511913093,20.004897565523397,0.007559696786557574,0.06581350518006147
30,99.98256003171072,59.95653937311228,20.004265698510608,0.006499665970056897,0.06318290101086667
31,99.98506807837846,59.95847881336829,20.007608389955312,0.006639158221827213,0.06349038111001626
32,100.00959405735816,59.95779948459682,20.007202358263527,0.0078010933150107695,0.063592771245693
33,100.04888947353822,59.95888229927322,20.00855451759939,0.007253052013709308,0.06312063630592216
34,100.04579877344298,59.95486051079453,20.008780967971887,0.00836114168312037,0.06212216741483391
35,100.03849176267165,59.9587808386258,20.007382593120113,0.007730998439028421,0.06164478915474295
36,100.03048707050365,59.95931040327894,20.007749384899345,0.0066137318793928895,0.061349106989833264
37,100.01724303766437,59.95546632572372,20.009138439027836,0.0046146256251332835,0.05741236705072191
38,99.99851385284619,59.96888681095645,20.0094772055234,0.005671517215274822,0.060595404679126115
39,100.0171225637797,59.96307116997211,20.0090002105679,0.004815327736140761,0.059707589707143086
40,100.01336905299786,59.96022693595775,20.00847017568876,0.006640544842149824,0.05980630692251942
41,100.00892155835604,59.970792998151516,20.008646519763204,0.007160047901994871,0.05916266744059035
42,99.97460330499867,59.97666854142326,20.007977777956153,0.006446113376988546,0.05905718719931479
43,99.97900377705787,59.97055586647411,20.007922615792964,0.005836155683344066,0.0601105172021731
44,99.97470742378898,59.97517174493609,20.007559169311087,0.004688378155210582,0.05981063364097376
45,99.98648506962826,59.97173343308597,20.006323880146894,0.0051553802568178,0.061699695137223266
46,99.96733937067174,59.96737836766727,20.004182279017535,0.003641859252979579,0.061887628776934316
47,99.9737025060338,59.965250956620274,20.004536821651648,0.001843163401235248,0.06109303339777321
48,99.96086718164032,59.97039739561792,19.999733515603896,0.0020077169553951446,0.06257468002934795
49,99.97404753068236,59.975167203372024,19.998081403718146,0.000841858410356012,0.06345234959236971
50,99.99250086709071,59.97311670568306,20.000426427593897,0.0010485030048426947,0.06342959809977682
51,99.98254583887513,59.968169953229385,19.99953979890857,0.0020405556118807972,0.06155508892821765
52,100.02533790729323,59.97338385696873,19.998998964352502,0.0014642625332164983,0.06220787408325925
53,100.07379295784719,59.978529853458944,20.001039130763306,0.0012061345252079498,0.060428133658594875
54,100.05074295891086,59.97556586798521,19.999730051406342,-0.0008113532276108023,0.06131362259856739
55,100.04642365811345,59.97359698199418,20.00009917711117,-0.0020157039266326224,0.06094609290410887
56,100.0050107064315,59.963596445839556,20.000372702492314,-0.0008984579762451484,0.06014286585776392
57,99.9868268777357,59.952384280560956,19.999203475887814,-0.001727807223139977,0.05996760313232298
58,100.0099211529574,59.951877905497255,19.99947232727797,-0.0009413596196407075,0.05758229704202467
59,100.00474519583332,59.95660744273787,19.99954968049648,-0.0023793585923727483,0.05767859523388227
60,100.00348477678665,59.95547593863776,20.000276904517442,-0.002346837394032299,0.05631690767393866
61,100.01888589320444,59.955910900855216,19.998922125228376,-0.0007910912754237743,0.056129455745763134
62,99.98478542407877,59.95420524602434,19.997451602346256,0.00025601329072512434,0.05693237766928501
63,100.00702125639695,59.96699098078581,19.99785370362835,0.00048352370251758623,0.05542755697904505
64,100.01605980163237,59.97667366271422,19.999779387463917,2.16142198730341e-05,0.059317509393134064
65,99.99850583462285,59.986467471413995,19.998957465362015,-0.0010466212359796926,0.05811774000422053
66,99.96277719638854,59.98371775499186,20.00196194927735,-0.0003882468029156571,0.05738517119445532
67,99.9565164636323,59.97957214441276,20.002015465537355,0.0001264790989033726,0.05540423752352364
68,99.93427728425051,59.97667459065397,20.003146900357685,-0.00026409073560705083,0.053385849222341956
69,99.90085183885458,59.96984064280221,20.005041057978186,-0.00033172724898600193,0.05333343922439715
70,99.91784115944739,59.971063969304616,20.00416943658698,0.0013298545688578795,0.05410969176552253
71,99.91768300839317,59.96785354064534,20.003752875239762,0.003748947256727044,0.053574842878601356
72,99.93543517248001,59.964506763273484,20.003999542121566,0.00365408817464226,0.05078579548197536
73,99.9161536956643,59.97101900584704,20.002922497413678,0.004300177349420066,0.05183025515700017
74,99.94663487884134,59.970733383093815,20.003868503994017,0.0031484285320269078,0.04914860564203032
75,99.94047227695117,59.97383672234229,20.00290451419003,0.004224657502756267,0.05114261486552334
76,99.95075261638169,59.97336706643701,20.00552985985565,0.00402440532834917,0.04985081654355614
77,99.95205926576249,59.982977135648184,20.007883215965848,0.0050268817734977714,0.0490481585577279
78,99.96442290315765,59.9737202238637,20.0058021391541,0.005384821550420746,0.047674421574484205
79,99.92620364492777,59.96946799319437,20.0061979909556,0.005040649298256168,0.05029762170302161
80,99.94420882251492,59.970549327325884,20.00989614801843,0.006007228432866249,0.048737121379515996
81,99.97902550671716,59.970981088962084,20.006626545682003,0.007141171462011929,0.05377755091373848
82,100.00301601090442,59.97252576312943,20.005443510844966,0.008575124312331624,0.05373377056731494
83,100.01699375671387,59.98147286057168,20.005882962029023,0.010181947251316116,0.05505900399872297
84,100.02544149340726,59.97592805952459,20.00782338357511,0.010550725932570957,0.049400287882744316
85,100.00612212669354,59.98338102609867,20.007828291411666,0.009192914064315886,0.049356431964016165
86,100.04911280382424,59.9868647502687,20.00661241041928,0.007535440455193052,0.04894862814514926
87,100.02922641644697,59.987887552115886,20.005138151428177,0.005449546845718945,0.04824403284700517
88,100.0547307385694,59.977114974128334,20.00127742615086,0.0037284055613522552,0.04916979746362505
89,100.07087453027702,59.974087123804004,20.003953139983796,0.00503864201832459,0.04947199745644357
90,100.07438965270987,59.978371903089766,20.001824901148,0.0066156948535045145,0.049131815053313294
