t,GDP,CONS,INV,INFL,UNEMP
1,99.98667126119778,60.000584705794594,19.996960565073937,0.017859930241195383,0.06682896172459772
2,99.9706616209457,59.99618004740922,19.996229762336583,0.017490480920087197,0.06474487329582507
3,99.9707531707169,59.999737306630216,19.996665184321103,0.018196718459596525,0.06808206932484852
4,99.95816611805441,60.009352125988514,19.99496977065814,0.017952537650122245,0.06975977106322352
5,99.985464538517,60.01348882147311,19.99610632689913,0.019099434367576752,0.06960370549099897
6,99.99936197498664,60.009341380713195,19.99362548930601,0.016761634836043766,0.0722912588965139
7,100.01257479163819,60.00615100505377,19.992588580209357,0.016012458405893305,0.06949476142148066
8,99.99458431461052,60.003375370699054,19.99422833146032,0.01614882109923565,0.06597798119757234
9,100.0172436391493,60.00847164482222,19.994459659444107,0.016023187399584055,0.0665891424775643
10,100.01996901210188,60.00389235604686,19.99740117572976,0.016749401816133068,0.06702450159275049
11,100.00353102689546,59.997216346026306,19.998875903681054,0.016884845584333206,0.06772080193693056
12,99.98279445298014,59.99746437694546,19.996927409960772,0.016290782535579012,0.0672717310573339
13,100.0102178305882,59.99303949135036,19.995128788996016,0.016682258612531527,0.0684022853719326
14,99.98014780328869,59.99656231749415,19.996897047065886,0.016189004070512363,0.06841982995136574
15,99.99676273290552,60.000677698102145,19.996739924148734,0.0157482140112657,0.06859049629710214
16,100.00740502547318,59.999157402004656,19.99551596361299,0.016177974162231205,0.06978585266403894
17,100.0262963665777,59.99663786291593,19.997961438051487,0.018326046875018154,0.06788410462464686
18,100.03178569297032,60.0000346865445,19.994757803193515,0.017720862708815493,0.065064660882797
19,100.02051143355453,59.99176222778488,19.9938020525646,0.017305729148420997,0.06389243266632486
20,100.04169685188909,59.990397917041676,19.99470712534225,0.017512252511316502,0.06321117718027754
21,100.03731669332049,59.995000422588674,19.995712240214957,0.018460565098123383,0.061232677341502395
22,100.04465315957152,59.99417568223476,19.995842465569933,0.019004430833907467,0.0640928766002547
23,100.01508524355427,59.9892627888117,19.997397857921428,0.019218889527948743,0.06698988423331341
24,100.03275814015319,59.990425275070464,19.998274338091946,0.021115414154838707,0.06586576450908921
25,100.03371862060887,59.98200734915215,19.997678942866088,0.021130684345785848,0.06514415223948766
26,100.03844996889286,59.97407250607811,19.997177864590256,0.02090008810453452,0.06479911603634128
27,100.06810264769032,59.96365926873193,19.998704393464067,0.02136382580276651,0.06072461167729998
28,100.04781506844517,59.966555154149354,20.001339037643806,0.020338464035783405,0.05992216008850327
29,100.04997668260503,59.95981310817348,20.001926404099716,0.02154270835711937,0.058632216539248626
30,100.02403188517985,59.961436357511715,20.00190822890224,0.019500068427569715,0.0604449756071744
31,100.04330180027702,59.9626059504629,20.002169908804515,0.01939297472488593,0.060005031659952024
32,100.0490954583042,59.95589639093928,20.001900675874307,0.01893172452034252,0.06116868279254477
33,100.0555767878447,59.95532043871212,20.001748587487935,0.020313418871748964,0.06168797678138543
34,100.05551310405298,59.94117276631791,20.002536167660914,0.018933760093427253,0.06234645399661588
35,100.07144581463332,59.9247297415836,20.00340685186183,0.020713771262554484,0.06164771232537121
36,100.10501973668208,59.91692274976484,20.00185938731988,0.02101446666474656,0.0596796853696104
37,100.13654472003772,59.92404747010567,20.000731201024536,0.02122500554914725,0.06170139634605897
38,100.15280704546471,59.93022944561079,20.000511602748976,0.020458109719025674,0.06284267622660888
39,100.12532583806976,59.9311659135415,20.001557571827398,0.019447914282888605,0.061523747369009806
40,100.15404920877552,59.92665012173858,20.001657010463486,0.019289354490535995,0.06208166242240844
41,100.14058995809278,59.929288240755426,19.99962461351554,0.017456693733755652,0.06643756612716782
42,100.17762476027026,59.92023198267814,19.999349767504714,0.016503404673795692,0.06604627720582422
43,100.18104110699768,59.91771175580346,20.00166691060767,0.01534321050112883,0.06300841089636623
